UPC,maker,brand,flavor,volume,package,iri_key,week,units,price,promo,ad
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,255452,29,4,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,271053,36,6,5.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,240713,45,1,4.93,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,227670,43,5,4.64,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,284950,39,18,4.31,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,270348,22,4,3.47,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,276604,12,7,4.98,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,278734,19,4,3.29,1,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,291350,3,4,2.5,1,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,670297,8,9,4.54,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,681747,40,3,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,245748,46,2,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,230183,4,4,4.54,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,217683,43,17,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,291276,25,8,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,292072,32,18,3.61,1,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,230514,50,2,4.64,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,658246,15,11,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,260160,13,7,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,650878,44,6,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,654142,41,13,4.38,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,236490,24,4,5.25,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,675634,35,1,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,247301,43,1,5.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,532878,46,5,5.09,1,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,212957,29,9,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,260790,7,13,5.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,534995,27,5,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,649378,3,24,4.59,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,935027,36,28,3.48,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,236068,49,4,5.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,259661,28,10,3.69,1,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,202738,17,2,4.76,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,688215,33,5,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,219796,22,8,4.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,295069,33,3,5.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,204353,34,6,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,267393,46,7,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1114006,5,10,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,249385,27,4,6.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,647906,49,23,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,651054,28,1,4.95,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,270612,51,13,4.74,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,279219,19,9,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,263245,50,4,4.64,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,238945,25,9,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,234673,2,12,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,273637,22,4,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,647895,6,12,4.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1112518,23,4,4.98,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1087926,36,4,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,203615,3,20,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,648768,52,11,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,260288,5,1,5.15,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,250381,23,25,3.11,1,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,290949,40,25,5.05,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,675478,32,18,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,652139,27,5,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,688412,16,4,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,931863,52,10,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,257997,26,2,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,532828,25,14,3,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,934038,29,4,3.5,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,648764,46,10,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,292072,26,8,4.3,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,239992,46,8,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,219243,14,2,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,248393,1,20,6.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,270862,25,8,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,292476,20,2,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,290942,47,12,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,266596,50,3,5.01,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1130134,15,21,2.49,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,221619,50,28,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,265018,50,10,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,655063,30,3,4.55,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,230491,19,4,4.25,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,532639,17,9,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,230104,12,5,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,260160,38,10,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,412498,21,8,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,255601,47,6,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,247479,41,7,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,534466,38,6,4.33,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1112518,36,8,4.98,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1178328,14,6,4.58,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,235527,21,1,4.84,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,287086,40,3,2.5,1,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,285895,49,4,4.38,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,933864,14,10,4.42,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,684803,37,17,6.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,250584,18,16,4.43,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,245563,44,5,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1089692,5,28,4.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,671367,38,13,4.99,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,200539,12,2,4.77,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,680627,12,8,5.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,256432,31,3,4.69,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,272725,30,4,5.38,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,241995,20,8,3.5,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,233981,49,2,4.08,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,245651,23,9,3.18,1,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,645325,45,12,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,270612,37,23,4.74,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,284189,13,12,3.89,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,268052,21,12,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,205272,11,2,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,280487,22,11,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,242061,52,4,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,230828,12,2,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,214709,17,12,4.69,0,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,655950,49,18,3.75,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,229782,44,1,4.92,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,274134,31,14,4.19,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,252150,41,7,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,247159,20,9,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,262847,29,6,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,247832,45,20,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,688215,38,1,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,219851,22,5,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,274092,34,5,4.75,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,294026,38,8,3.62,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,255381,49,24,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1130572,40,21,3.19,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,240219,46,20,4.62,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,266926,47,2,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,270879,42,15,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,266477,3,6,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,670821,21,8,4.27,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,535065,29,2,5.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,224392,48,9,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,260160,42,3,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,258445,36,1,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,234702,5,18,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,675679,17,6,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,237573,48,3,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,245778,16,14,4.83,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,688554,13,7,5.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,278613,16,17,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,256021,42,2,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,675634,23,4,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,8018698,20,6,5.13,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,256432,24,6,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,288056,26,11,5.19,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,224116,13,6,4.49,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,534995,49,8,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,264413,47,2,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,271861,34,5,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,294026,17,3,5.69,0,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,650536,6,10,4.24,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,533862,37,8,4.68,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,276576,50,7,4.66,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,680574,40,8,4.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,659622,19,4,4.98,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,248741,20,3,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,680627,22,9,4.87,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,204597,31,6,4.54,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,648368,15,2,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,276576,31,9,4.66,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,204544,34,4,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,226568,26,3,4.59,0,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,262684,26,1,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,239593,15,7,4.34,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,271803,8,5,4.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,274114,47,2,4.64,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1109318,40,8,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,277222,27,1,3,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,287897,38,7,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,286921,19,2,5.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,260727,50,4,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,202785,17,1,4.66,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,226079,5,5,4.21,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,250052,13,8,4.19,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,224164,52,10,3.14,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,653844,11,4,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,278734,7,3,4.99,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,237573,20,6,4.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,280950,22,2,3.5,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,931371,33,8,3.48,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,214869,2,9,4.5,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,647779,20,8,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,251550,39,15,4.85,0,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,226898,30,5,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,238022,33,15,4.97,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,281486,31,2,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,249047,1,2,5.07,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,244092,15,9,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,259476,11,6,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,243368,35,9,4.98,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,536525,49,8,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,274719,32,4,4.38,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,647895,18,9,4.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,287500,32,7,4.54,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,203010,52,2,4.66,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1130099,12,11,4.99,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,203010,3,2,4.66,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,670297,35,16,4.54,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,286934,44,3,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,533482,32,6,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,657280,43,9,4.88,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,294146,26,2,4.98,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,656444,7,8,3.98,1,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,648174,43,6,5.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,266628,11,1,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,532874,52,2,5.49,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,249736,42,6,4.49,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,681505,48,24,4.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,675336,47,5,5.69,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,200341,37,7,5.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,259661,27,6,4.84,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,642122,47,3,4.38,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,235834,46,11,4.39,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,278194,32,2,4.69,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,238482,3,10,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,237082,44,13,4.58,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1108436,51,4,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1136655,24,5,4.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,289821,17,5,4.69,1,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,279754,32,10,4.97,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,686034,34,9,4.79,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,204933,5,12,4.39,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,288075,24,8,4.21,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,251185,9,7,4.59,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,261765,11,1,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,248159,36,5,4.53,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,533341,29,5,4.5,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1133995,29,6,5.38,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,687439,52,4,4.87,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1079572,14,7,4.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1130281,48,11,3.34,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,226665,6,4,4.25,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,242061,20,5,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,226665,12,11,4.25,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,294786,34,20,3.27,1,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,1130134,13,7,4.99,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,241995,37,6,5.12,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,645502,20,5,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,218548,40,2,4.38,0,A
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,689970,44,9,5.19,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,267729,50,2,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,535139,20,18,4.19,1,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,236729,29,5,4.24,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,657831,32,12,3.47,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,233779,17,11,2.5,1,B
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,287280,19,17,4.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,210815,41,10,5.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,236806,41,15,5.29,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,288211,37,12,5.49,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,535947,27,6,4.99,0,NONE
01.38000.01621,KELLOGGS,SPECIAL_K,TOASTED,1.12,BOX,288167,41,17,5.19,0,A
